"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000201109",0.145109155050806,-0.16749272777783,1.91044326604076,-0.0876721809828694,0.930137230820836,NA
"ENSG00000201118",0.132193077931906,-0.992203545355124,2.57860980176374,-0.384782352365398,0.700398675122194,NA
"ENSG00000201164",0.142923244265582,-0.32779254898338,1.94644815521001,-0.168405486735408,0.866264291960492,NA
"ENSG00000201176",0.118768597173231,-0.488092061623207,2.60827671938284,-0.187132008653859,0.851557132151534,NA
"ENSG00000201342",0.140884614379278,-0.337220057204683,1.69876613986935,-0.19850881724698,0.842646986855218,NA
"ENSG00000201343",0.0915250311917303,0.0116581481565661,2.6908945259045,0.00433244337313721,0.996543221136019,NA
"ENSG00000201432",0.113157985543892,-0.0071960419198868,2.63859285913153,-0.00272722708809851,0.997823990310046,NA
"ENSG00000201448",0.15211447270385,-0.17692078443525,1.51193094069022,-0.117016445443257,0.906847021433047,NA
"ENSG00000201469",0.0991615221955211,-0.327792355135216,2.27448614342556,-0.144117103585223,0.885407999004616,NA
"ENSG00000201563",0.148882660351743,0.0116627228054019,1.90560446160531,0.00612022223939223,0.995116799651629,NA
"ENSG00000201616",0.11623171484574,-0.818117450545891,2.25151328435202,-0.363363368198532,0.716333462325696,NA
"ENSG00000201724",0.119263734601171,0.011661202813663,2.2296568981002,0.00523004361056582,0.995827047974853,NA
"ENSG00000201801",0.109948270878663,0.00223342664522343,2.24922130966946,0.000992977718831789,0.999207718539122,NA
"ENSG00000201818",0.152593670642163,-0.657818567392917,1.51150142296027,-0.435208698715335,0.663410949134007,NA
"ENSG00000201843",0.104957818472905,-0.139218299310796,3.16679965054512,-0.0439618272936312,0.964934831838991,NA
"ENSG00000201861",0.137480910614483,0.00223321431592308,2.21141341552264,0.00100985835585848,0.999194249746215,NA
"ENSG00000201876",0.160302189027412,-0.167493343494825,1.92498855062505,-0.0870100466002459,0.930663526364159,NA
"ENSG00000201916",0.160823198320345,-0.663845279444794,1.69486004546147,-0.391681473182669,0.695293580739736,NA
"ENSG00000201944",0.129653269382241,0.0116625773902557,1.93221210974566,0.00603586807650785,0.995184103292616,NA
"ENSG00000202081",0.134219662501785,0.0116608942911925,2.21706323923418,0.00525961284497251,0.995803455463742,NA
"ENSG00000202125",0.109904308191885,0.181387248327328,2.26515342777752,0.0800772460280088,0.936175819660479,NA
"ENSG00000202227",0.137297834223738,0.00223189944851878,2.56466460181194,0.000870250030722122,0.999305641024092,NA
"ENSG00000202255",0.101148557825211,0.00223140546168138,2.65869890525973,0.000839284755888294,0.999330347729777,NA
"ENSG00000202259",0.14571772022193,0.171959579885404,2.21356681824388,0.077684386334372,0.938079114468637,NA
"ENSG00000202360",0.0990411407592004,-0.318364736937886,2.27478625075011,-0.139953693158162,0.888696577703733,NA
"ENSG00000202400",0.13318992253667,-0.158064653824362,1.92701656785508,-0.0820255811294349,0.934626371196138,NA
"ENSG00000202414",0.145421399313153,-0.511032914299929,1.92668886171301,-0.265238941510033,0.790825397861069,NA
"ENSG00000202434",0.157581661837155,0.332260305663983,1.92816706272379,0.172319251836312,0.863186549960348,NA
"ENSG00000202523",0.0914923478914663,0.332258840275594,2.29452186823235,0.144805261991928,0.884864627549694,NA
"ENSG00000203258",0.0989960503512205,-0.327792356075898,2.27489877129169,-0.144090963612318,0.885428640251147,NA
"ENSG00000203416",0.149665155765111,-0.318364066216745,1.92144830919821,-0.165689633539813,0.86840120452721,NA
"ENSG00000203496",0.11735465044892,0.171960218558699,2.23351596544541,0.0769908168193492,0.938630850400667,NA
"ENSG00000203527",0.159128992945244,0.00223570294909561,1.50578750504503,0.00148474000588068,0.998815349307753,NA
"ENSG00000203531",0.122147117493718,-0.497519377589542,2.23962349680541,-0.222144203389187,0.824201628073591,NA
"ENSG00000203581",0.0314381389005328,0.0210789597511316,3.65117802543024,0.00577319418673039,0.99539368307982,NA
"ENSG00000203616",0.116153733375909,-0.478663027840247,1.95364599477657,-0.245010113971539,0.806448600182899,NA
"ENSG00000203729",0.144320692323115,0.171959564215089,2.21579982051847,0.0776060917699927,0.938141396467154,NA
"ENSG00000203837",0.154888961388986,0.341682220554279,2.58873016756478,0.131988348896053,0.894993507354806,NA
"ENSG00000203897",0.0979051849791589,0.162532319828397,2.27763965712706,0.0713599797579088,0.94311125990083,NA
"ENSG00000203942",0.125903795627127,-0.49751897772488,2.2164771825007,-0.224463839128523,0.822396401235742,NA
"ENSG00000204010",0.161924007343403,-0.671483146088444,2.21319008691317,-0.303400575512694,0.761584607136233,NA
"ENSG00000204021",0.106950681746254,-0.657067710702388,2.27157667765342,-0.289256232099175,0.772385303037717,NA
"ENSG00000204092",0.140531875581086,0.171961420690695,1.93339016055115,0.0889429480915919,0.929127251144354,NA
"ENSG00000204278",0.13297814200603,-0.327792195837723,2.20349634713266,-0.148760035960245,0.881742986361375,NA
"ENSG00000204296",0.114317873174118,0.0210883406810042,2.25572691890348,0.00934880038194309,0.992540845168485,NA
"ENSG00000204510",0.094208546529158,-0.818116608304871,3.20573687365074,-0.25520391739862,0.798565605580574,NA
"ENSG00000204928",0.0962184261944628,-0.648392117074567,3.20392212826031,-0.202374493236088,0.839623967289526,NA
"ENSG00000205126",0.108962767195747,0.501985838805205,2.24964882474362,0.223139644412017,0.823426824322446,NA
"ENSG00000205215",0.137765663278829,-0.984201237793955,2.19503674093234,-0.448375746720266,0.653882042381111,NA
"ENSG00000205266",0.119566979113271,-1.1545783037613,1.9458986585422,-0.593339380081728,0.5529540491397,NA
"ENSG00000205318",0.114532119258692,-0.648390349238167,2.23935935427619,-0.2895427873155,0.772166041807536,NA
"ENSG00000205644",0.12251746478503,0.00223354459944124,2.22299643645456,0.00100474502019603,0.999198329595725,NA
"ENSG00000205695",0.112636115754228,-0.497519391446186,2.25926692704379,-0.220212753743615,0.825705464367548,NA
"ENSG00000205716",0.149136713425518,-0.671144985084772,1.68942812152816,-0.397261639327806,0.691174532204939,NA
"ENSG00000205857",0.118034550563974,0.332258766081737,2.24781568720195,0.147814061434604,0.882489511824697,NA
"ENSG00000206014",0.0982421967804717,-0.00719621676263386,2.68277806785065,-0.00268237497870975,0.997859776984736,NA
"ENSG00000206249",0.155025909786703,0.181387920592687,2.18330798082907,0.0830794016169029,0.933788404344164,NA
"ENSG00000206582",0.0977077924658716,-0.167493793617079,2.29374427504983,-0.0730219996357006,0.941788611064737,NA
"ENSG00000206589",0.139905213332476,0.00223452928116454,1.91757137430527,0.00116529132167198,0.999070232256023,NA
"ENSG00000206627",0.105820961746097,0.171960058110136,2.25852652856151,0.0761381617331097,0.939309179568692,NA
"ENSG00000206651",0.138897167403371,0.162531805966168,2.2247147515649,0.073057368748888,0.941760465770307,NA
"ENSG00000206660",0.113594427456543,-0.15806557380301,2.2413383596264,-0.0705228521718411,0.943777512427271,NA
"ENSG00000206715",0.129979134043994,-0.488091255698383,2.20889826877515,-0.220965927946077,0.825118962799396,NA
"ENSG00000206727",0.121414409717858,-0.00719402642782704,1.96154092549844,-0.00366753827784601,0.997073734392075,NA
"ENSG00000206786",0.0996618641992831,-0.148638584908103,2.28888541917095,-0.0649392860224262,0.948222340869656,NA
"ENSG00000206790",0.104234979121014,-0.497519405865471,2.27952824846831,-0.218255424647521,0.82723010318395,NA
"ENSG00000206859",0.106697606413418,0.00223430570316561,1.97062610845342,0.00113380498389881,0.999095354702208,NA
"ENSG00000206869",0.155659766902367,-0.176921156000257,1.91405422316098,-0.0924326771203371,0.926354277962466,NA
"ENSG00000206878",0.154097168329802,0.491587163635702,1.701762125269,0.288869493765467,0.772681249419809,NA
"ENSG00000206888",0.15691185303382,-0.497451285061775,1.69874192782063,-0.292835113394753,0.769648187530272,NA
"ENSG00000206941",0.145721631661044,0.00223420222048536,1.92649944790803,0.0011597211838869,0.99907467657996,NA
"ENSG00000207009",0.0997844724121,-0.497518997672876,2.27294002674753,-0.218887868495502,0.826737396868304,NA
"ENSG00000207021",0.162360451008449,-0.158063550147723,1.50305681475582,-0.1051613941642,0.91624774380766,NA
"ENSG00000207062",0.16429108148369,-0.176921059422426,1.69172937463417,-0.10458000084126,0.916709084687512,NA
"ENSG00000207073",0.105659217150212,0.171960055701299,2.25889990565364,0.0761255756711098,0.939319192732697,NA
"ENSG00000207087",0.118317940663928,0.00223304118572599,2.24724049342061,0.000993681447207725,0.999207157045393,NA
"ENSG00000207088",0.139027610026775,-0.00719493091493997,2.22449558515428,-0.00323441006714382,0.997419318643715,NA
"ENSG00000207117",0.0926832013681647,-0.318364800308459,2.29128247168094,-0.138946116091439,0.88949272901065,NA
"ENSG00000207162",0.15434172735075,0.162534948972693,1.50994707763404,0.107642811711899,0.914279035436344,NA
"ENSG00000207171",0.113612571876533,-0.32779198368174,1.95816312662112,-0.167397689817272,0.867057142788348,NA
"ENSG00000207200",0.101810018777661,-0.167492906773822,1.98000565847241,-0.0845921354098775,0.932585651691035,NA
"ENSG00000207233",0.125159457084637,0.171962667289553,1.7178960909584,0.100100738452473,0.920264349078236,NA
"ENSG00000207248",0.138069519149178,0.162534055564585,1.71919436049062,0.0945408263892867,0.924679552889458,NA
"ENSG00000207270",0.106202990969346,0.0116584904144745,2.64322221969686,0.00441071141412075,0.996480772871247,NA
"ENSG00000207293",0.1264578580541,-0.158065467166744,2.21543006388762,-0.071347531905102,0.943121166598996,NA
"ENSG00000207295",0.107277672800883,0.341686755917088,2.25563479933262,0.151481417123988,0.879595968664047,NA
"ENSG00000207352",0.0969507779530429,-0.657818021882038,2.28006759479414,-0.288508122910027,0.77295781355832,NA
"ENSG00000207361",0.106125446386606,0.162531942151261,2.27245957875583,0.0715224788465753,0.942981934836258,NA
"ENSG00000207468",0.116594809494936,0.162533516568579,1.9529015150285,0.0832266836385789,0.933671295862867,NA
"ENSG00000207503",0.140927403656667,-0.158064612106415,1.91617909083172,-0.0824894775559871,0.934257485512149,NA
"ENSG00000207585",0.0915354579391294,0.332255856025132,2.69085748244563,0.12347582813013,0.901730314161075,NA
"ENSG00000207600",0.134695905992252,-0.497520179588917,2.60046656649656,-0.191319583185103,0.84827521930464,NA
"ENSG00000207612",0.133789821534876,0.0116622242371493,1.942789357953,0.00600282485047022,0.995210467494884,NA
"ENSG00000207637",0.0839635621964312,0.83184010997565,2.71889880906253,0.305947432542539,0.759644670444405,NA
"ENSG00000207719",0.136086680307218,-0.497519321235014,1.52730836646849,-0.325749097011364,0.744614194423953,NA
"ENSG00000207737",0.108692116968323,0.501976506880947,3.14471287323087,0.159625545198096,0.873176054845321,NA
"ENSG00000207807",0.088584986768502,0.332250937586497,3.23994001198098,0.102548484341644,0.918321330722123,NA
"ENSG00000207815",0.119620861286665,0.492104029777478,2.25992132104145,0.217752726697007,0.827621779291716,NA
"ENSG00000207863",0.104855037950404,0.501982075591188,2.64726227306772,0.189623098813506,0.849604485369479,NA
"ENSG00000207922",0.127389106633489,-0.503531960184746,1.71481966818605,-0.293635517207115,0.769036432751669,NA
"ENSG00000207935",0.134541460016639,-0.832076257154391,3.65107159678858,-0.227899189346566,0.819724612949552,NA
"ENSG00000207954",0.138336461315417,-0.148637177381749,1.95261339423103,-0.0761221744257699,0.939321898682194,NA
"ENSG00000207962",0.150394120337924,-0.318364062702191,1.92053125822642,-0.165768748276555,0.868338941067801,NA
"ENSG00000208013",0.160799084652484,-0.497519446220811,1.90796951723487,-0.260758592695884,0.794278678181294,NA
"ENSG00000209702",0.157748132852425,-0.318363696184513,1.89818804989361,-0.167719787405867,0.866803728602715,NA
"ENSG00000211580",0.155181797981572,0.341691415346537,1.50920697425708,0.226404609291405,0.82088674330514,NA
"ENSG00000211687",0.123466741229151,0.341677473846449,3.11361042597718,0.109736745161115,0.91261815795962,NA
"ENSG00000211739",0.111183193008394,-0.327793173070667,2.27778048569959,-0.14390902684812,0.885572307495714,NA
"ENSG00000211854",0.0961680683757163,-0.158067542185101,2.67488045382007,-0.0590933108652987,0.952877786489093,NA
"ENSG00000211861",0.116979608375003,-0.15806723987533,2.61297557254012,-0.0604931946308515,0.95176283582328,NA
"ENSG00000211862",0.103378378783313,-0.478664184410515,2.27995085371956,-0.209944957203622,0.833710633291793,NA
"ENSG00000211867",0.153770187979202,-0.167492682551816,1.70211505980157,-0.0984026794118975,0.921612547144971,NA
"ENSG00000211876",0.151933216716439,-0.48809070527369,1.51209379331357,-0.322791289423983,0.746853310224437,NA
"ENSG00000211914",0.122445435875649,0.0116602591382888,2.25447033835004,0.00517206145494133,0.995873310415896,NA
"ENSG00000211920",0.134246667218985,0.181389876536709,1.92549465517645,0.0942043002036205,0.924946868899329,NA
"ENSG00000211921",0.14996824779419,-0.148637282920229,1.94634026027884,-0.0763675735192033,0.939126666829103,NA
"ENSG00000211923",0.0991155946811414,0.0210852962443836,2.66518647047124,0.00791137748821585,0.993687699895237,NA
"ENSG00000211990",0.145735382556627,0.171960067425093,2.19778626483483,0.0782423978966928,0.937635236724987,NA
"ENSG00000212014",0.0951497976358712,-0.657818004005698,3.2087471450263,-0.205007741113333,0.837566076945066,NA
"ENSG00000212205",0.132204120365392,0.831775348881327,2.58830687420731,0.321358860948845,0.747938455238924,NA
"ENSG00000212329",0.123226686810957,-0.158064712204183,1.94208093207841,-0.0813893538592247,0.935132315412105,NA
"ENSG00000212391",0.145199314580479,0.332260602370765,1.92718016596531,0.172407649392935,0.863117058880507,NA
"ENSG00000212402",0.154632217838341,-0.167492697262582,1.8983299561041,-0.0882316041655497,0.92969259876974,NA
"ENSG00000212496",0.115780297638668,-0.478665028081725,2.61617386349947,-0.182963768104253,0.854826447547453,NA
"ENSG00000212497",0.102037200709513,0.171961440525647,1.97955836991479,0.0868685880341327,0.930775968223174,NA
"ENSG00000212534",0.136837811725829,0.492966731527197,1.93845536230179,0.254309044775646,0.799256812737146,NA
"ENSG00000212615",0.113707239040021,-0.15806557281319,2.24109925047213,-0.0705303760107413,0.94377152418368,NA
"ENSG00000212657",0.155910999619247,-0.158063991229933,1.68259116294481,-0.0939408186081843,0.925156168629503,NA
"ENSG00000212710",0.104479183308317,-0.31836883098987,3.1687322376466,-0.100471989146777,0.919969619714387,NA
"ENSG00000212712",0.0931691215701439,-0.832076257154391,3.65107159678858,-0.227899189346566,0.819724612949552,NA
"ENSG00000212900",0.151962840302828,-0.3429959761178,2.22719682292861,-0.154003441719526,0.87760702186181,NA
"ENSG00000213045",0.0872190817063847,-0.818116861221342,2.70663944541223,-0.302262963989553,0.762451609103936,NA
"ENSG00000213046",0.0915440975132952,-0.308943241202108,3.21823178206855,-0.0959978218236138,0.923522302507201,NA
"ENSG00000213048",0.0999985212219727,-0.657818022004232,2.27241141621748,-0.28948016072688,0.772213959755304,NA
"ENSG00000213078",0.124984173260703,0.021088482385927,2.23415857968228,0.00943911617452238,0.992468786771533,NA
"ENSG00000213133",0.158727440292431,-0.337220280386953,1.69712548295794,-0.198700852572909,0.842496757066006,NA
"ENSG00000213137",0.0807465621687612,-0.148645160510086,3.28116920499246,-0.0453024977449853,0.963866196571646,NA
"ENSG00000213293",0.130404192753727,-0.327791922706941,1.93109553809247,-0.16974402158825,0.86521145218562,NA
"ENSG00000213328",0.118681174811748,0.171961618864645,1.94942310397782,0.0882115424372241,0.929708543542692,NA
"ENSG00000213365",0.117984941193281,-0.318364575585539,2.23223374165144,-0.142621522847338,0.886589098477019,NA
"ENSG00000213391",0.112914390192186,0.831805083352987,2.64689244345799,0.314257228475173,0.753325680535329,NA
"ENSG00000213393",0.0877293658197473,-0.167494580986409,2.70472549880224,-0.0619266469224258,0.950621247042426,NA
"ENSG00000213467",0.128042548984013,-0.337220036639109,1.93463225048942,-0.174307048046884,0.861624160496643,NA
"ENSG00000213543",0.122136745100781,-0.327794336058688,2.63772560136797,-0.124271583021633,0.901100246326771,NA
"ENSG00000213574",0.105659934252755,-0.167492887350242,1.97257582194931,-0.0849107474027158,0.932332347455365,NA
"ENSG00000213594",0.100846873586982,-0.478663745193522,2.27032947376361,-0.210834484917303,0.83301642825317,NA
"ENSG00000213601",0.119446433693674,0.181387934078843,2.22929141005207,0.0813657349868882,0.93515109824977,NA
